Papel;Cotacao;PL;PVP;PSR;DY;PAtivo;PCapGiro;PEBIT;PAtivCircLiq;EVEBIT;EVEBITDA;MargEBIT;MargLiq;LiqCorr;ROIC;ROE;Liq2meses;PatrimLiquido;DivBrutaPatrim;CrescRec5a
ELPL5;30.5;6.38;0.82;0.269;0.0;0.193;-2.39;2.12;-0.36;5.81;4.17;0.12689999999999999;0.042199999999999994;0.74;0.10640000000000001;0.1292;0.0;7307990000.0;1.51;0.0253
OFSA3;26.43;6.41;1.79;1.164;0.0409;0.911;1.94;5.79;5.61;6.76;5.85;0.2011;0.1815;3.55;0.2023;0.27899999999999997;182894.0;796836000.0;0.61;0.060700000000000004
CGRA4;27.32;6.42;0.68;0.882;0.2173;0.498;1.73;7.2;2.81;4.84;3.67;0.1225;0.1375;2.81;0.092;0.1065;237586.0;957426000.0;0.0;0.0552
TASA3;5.73;6.45;0.62;0.523;0.0322;0.321;1.68;11.82;3.81;20.37;12.08;0.044199999999999996;0.081;1.51;0.031;0.0956;213187.0;1294480000.0;0.6;-0.1388
EUCA4;20.62;6.46;0.68;0.62;0.0546;0.402;2.02;3.66;-10.2;4.62;3.24;0.1696;0.0959;2.16;0.126;0.1054;824168.0;2803900000.0;0.3;0.0706
RPAD5;6.28;6.47;0.52;0.0;0.0909;0.515;4.24;-290.6;4.48;-218.79;-218.79;0.0;0.0;13.9;-0.002;0.0809;1217.46;1016570000.0;0.0;0.0
POMO4;6.34;6.48;2.07;0.875;0.1477;0.815;2.83;5.56;64.98;6.6;5.94;0.1572;0.1364;1.89;0.20620000000000002;0.31920000000000004;76343700.0;3832370000.0;0.96;0.2667
EUCA3;20.7;6.49;0.68;0.622;0.049400000000000006;0.403;2.02;3.67;-10.24;4.63;3.25;0.1696;0.0959;2.16;0.126;0.1054;12366.3;2803900000.0;0.3;0.0706
CGRA3;27.85;6.54;0.7;0.899;0.21309999999999998;0.508;1.76;7.34;2.87;4.98;3.77;0.1225;0.1375;2.81;0.092;0.1065;38880.6;957426000.0;0.0;0.0552
CYRE4;26.2;6.57;1.15;1.377;0.0;0.48;1.15;8.15;11.31;10.39;9.63;0.16899999999999998;0.17670000000000002;3.51;0.0718;0.1745;15957600.0;10433800000.0;0.72;0.1729
CIQU4;12.49;6.63;1.05;0.413;0.0;0.515;3.33;4.25;7.55;7.5;5.23;0.09720000000000001;0.0622;1.36;0.127;0.15869999999999998;0.0;296175000.0;0.84;0.1623
CIQU3;12.49;6.63;1.05;0.413;0.0;0.515;3.33;4.25;7.55;7.5;5.23;0.09720000000000001;0.0622;1.36;0.127;0.15869999999999998;0.0;296175000.0;0.84;0.1623
SAPR3;9.26;6.73;1.13;1.942;0.0392;0.529;11.68;7.12;-2.03;8.03;6.09;0.2726;0.28859999999999997;1.2;0.0965;0.1684;2277840.0;12347800000.0;0.6;0.0875
LOGG3;27.29;6.76;0.66;9.639;0.14529999999999998;0.358;85.12;13.36;-1.09;25.72;24.81;0.7216;1.4612;1.03;0.0271;0.0983;12390000.0;3606440000.0;0.62;0.10869999999999999
BRAP3;19.56;6.81;0.84;0.0;0.1523;0.834;17.36;-219.43;17.52;-204.25;-204.25;0.0;0.0;5.95;-0.004;0.12380000000000001;1928300.0;9123790000.0;0.0;0.0
CLSC3;124.01;6.82;1.21;0.411;0.0713;0.354;6.79;4.09;-0.82;7.61;5.76;0.1005;0.0602;1.23;0.09609999999999999;0.1775;12012.2;3951430000.0;1.15;0.008
COCE5;31.3;6.86;0.49;0.294;0.039;0.167;-1.08;1.84;-0.35;5.71;4.05;0.1602;0.043;0.55;0.1039;0.0721;551151.0;5461400000.0;1.08;0.023399999999999997
BPAR3;182.07;6.87;0.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11349999999999999;0.0;2221930000.0;0.0;0.1017
LPSB3;1.89;6.9;1.07;1.342;0.11560000000000001;0.674;3.95;6.52;-10.04;4.47;3.07;0.20600000000000002;0.2365;2.13;0.133;0.1555;437655.0;260103000.0;0.0;-0.0213
CYRE3;27.8;6.97;1.22;1.461;0.1149;0.509;1.22;8.64;12.0;10.89;10.09;0.16899999999999998;0.17670000000000002;3.51;0.0718;0.1745;163667000.0;10433800000.0;0.72;0.1729
TECN3;8.23;7.01;1.14;1.048;0.0509;0.723;1.5;5.3;2.45;5.39;6.16;0.1977;0.1494;3.69;0.1575;0.16329999999999997;424659.0;437800000.0;0.11;0.10189999999999999
VLID3;20.55;7.02;0.98;0.793;0.1499;0.585;1.7;5.32;5.43;5.51;4.03;0.149;0.1142;3.14;0.1469;0.1391;5575700.0;1721540000.0;0.35;0.0012
AZZA3;25.86;7.09;0.64;0.446;0.09570000000000001;0.344;1.64;5.41;-18.16;7.77;4.54;0.0825;0.0629;1.9;0.0746;0.0902;72264000.0;8347710000.0;0.37;0.4357
WLMM4;23.02;7.12;1.01;0.274;0.1174;0.547;1.9;5.11;4.39;7.09;6.79;0.0536;0.0384;1.96;0.1231;0.1425;50862.6;826271000.0;0.52;0.1909
CASH3;3.45;7.15;0.72;0.916;0.0;0.585;5.62;5.08;8.37;4.21;3.41;0.1802;0.125;1.73;0.1313;0.1003;6738460.0;544430000.0;0.0;0.1477
SHUL4;5.24;7.17;1.21;0.935;0.1208;0.642;1.49;13.09;3.42;12.18;7.95;0.07150000000000001;0.1303;2.93;0.0821;0.168;2219260.0;1553730000.0;0.57;0.043
BEES3;8.55;7.19;1.23;0.0;0.08220000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1714;145954.0;2411700000.0;0.0;0.10779999999999999
MELK3;3.73;7.19;0.7;0.639;0.3471;0.286;0.63;5.8;1.47;6.93;6.74;0.11019999999999999;0.14400000000000002;2.6;0.0582;0.0975;2087910.0;1097540000.0;0.47;0.1159
ECOR3;9.56;7.21;1.58;0.609;0.0323;0.19;3.77;1.69;-0.26;6.94;5.24;0.36060000000000003;0.08289999999999999;1.51;0.12890000000000001;0.2193;71630400.0;4207980000.0;5.9;0.27
ALLL11;16.5;7.24;0.44;0.443;0.0;0.114;1.73;1.1;-0.2;3.98;2.85;0.40369999999999995;0.0625;1.57;0.1225;0.061200000000000004;0.0;13842600000.0;1.67;0.1724
BBDC3;16.84;7.27;1.04;0.0;0.0775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1425;124037000.0;172239000000.0;0.0;0.0034000000000000002
ALLL4;3.32;7.29;0.45;0.446;0.0;0.115;1.74;1.1;-0.21;3.99;2.85;0.40369999999999995;0.0625;1.57;0.1225;0.061200000000000004;0.0;13842600000.0;1.67;0.1724
TEND3;30.06;7.29;3.07;0.883;0.040999999999999995;0.556;1.71;5.94;-2.81;6.37;5.74;0.1487;0.1161;2.1;0.1185;0.4215;66046000.0;1199590000.0;1.09;0.139
BEES4;8.75;7.35;1.26;0.0;0.08039999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1714;49084.4;2411700000.0;0.0;0.10779999999999999
WLMM3;23.98;7.42;1.06;0.285;0.1024;0.569;1.97;5.33;4.58;7.3;7.0;0.0536;0.0384;1.96;0.1231;0.1425;756.03;826271000.0;0.52;0.1909
SANB3;15.41;7.47;1.21;0.0;0.0672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1624;1324170.0;95191800000.0;0.0;-0.0332
EZTC3;14.55;7.51;0.8;2.468;0.084;0.583;1.68;10.33;3.49;10.74;10.34;0.2391;0.3373;5.66;0.0692;0.106;30221800.0;5132990000.0;0.27;0.14150000000000001
MTRE3;3.82;7.52;0.4;0.383;0.1188;0.169;0.34;4.87;0.71;10.5;7.72;0.0787;0.07400000000000001;2.68;0.0392;0.0536;2639920.0;1003670000.0;0.67;0.1804
GETT3;2.4;7.55;1.24;1.336;0.0;0.081;3.13;6.04;3.36;6.86;4.78;0.2213;0.1766;1.03;0.013600000000000001;0.1641;0.0;3618060000.0;0.34;0.0
GETT4;2.4;7.55;1.24;1.336;0.0;0.081;3.13;6.04;3.36;6.86;4.78;0.2213;0.1766;1.03;0.013600000000000001;0.1641;0.0;3618060000.0;0.34;0.0
BLAU3;10.26;7.56;1.02;1.353;0.0768;0.661;1.86;6.44;3.5;7.07;6.03;0.2102;0.1789;2.9;0.1222;0.13470000000000001;6846950.0;2350160000.0;0.23;0.0754
BBSE3;34.1;7.56;6.57;0.0;0.133;2.953;0.0;6.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8684000000000001;275405000.0;10384400000.0;0.0;0.0
ISAE4;28.23;7.6;0.88;1.976;0.0784;0.394;3.58;5.18;-1.0;9.03;8.95;0.38170000000000004;0.2668;3.76;0.0802;0.1157;64737700.0;21151500000.0;0.76;0.1551
DPPI4;38.9;7.62;2.28;-0.665;0.0;1.718;3.98;87.28;4.46;73.74;73.74;-0.0076;-0.0504;3.14;0.03;0.29969999999999997;0.0;545227000.0;0.06;0.1514
BALM4;19.32;7.65;1.03;0.864;0.2401;0.63;1.24;5.12;1.77;3.2;2.8;0.1686;0.1121;3.12;0.1906;0.1352;18457.2;182965000.0;0.12;0.1097
CCTU4;37.28;7.65;0.92;0.307;0.0;0.405;2.29;14.56;-28.32;21.77;21.77;0.021;0.04;1.48;0.0296;0.1207;0.0;82550000.0;0.48;0.12539999999999998
SANB11;31.61;7.66;1.25;0.0;0.0688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1624;150012000.0;95191800000.0;0.0;-0.0332
COCE6;35.0;7.67;0.55;0.329;0.0;0.186;-1.21;2.06;-0.39;5.93;4.2;0.1602;0.043;0.55;0.1039;0.0721;0.0;5461400000.0;1.08;0.023399999999999997
EQMA3B;34.97;7.68;1.32;0.857;0.0783;0.497;9.47;4.17;-1.33;6.5;5.08;0.20550000000000002;0.1115;1.26;0.1383;0.1724;15795.5;4334970000.0;0.95;0.079
NUTR3;2.4;7.7;0.74;0.139;0.0;0.247;1.0;8.38;4.99;13.55;11.03;0.0166;0.018000000000000002;1.53;0.039;0.0955;8410.26;43218000.0;0.51;0.1549
SANB4;15.96;7.74;1.26;0.0;0.07139999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1624;1690430.0;95191800000.0;0.0;-0.0332
ENGI4;10.2;7.78;1.39;0.719;0.030299999999999997;0.31;4.63;3.77;-0.64;8.41;6.45;0.1906;0.12;1.39;0.09699999999999999;0.17859999999999998;113539.0;18484500000.0;2.22;0.0867
ENBR3;24.08;7.78;1.27;0.694;0.0;0.336;4.57;3.76;-0.86;6.29;4.87;0.18469999999999998;0.0989;1.3;0.10859999999999999;0.16329999999999997;0.0;11009700000.0;1.36;0.0143
BBAS3;24.7;7.8;0.77;0.0;0.059500000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0983;892414000.0;184588000000.0;0.0;-0.0337
BRAP4;22.7;7.9;0.98;0.0;0.1444;0.968;20.15;-254.66;20.34;-239.48;-239.48;0.0;0.0;5.95;-0.004;0.12380000000000001;85126300.0;9123790000.0;0.0;0.0
WIZC3;9.42;7.93;2.16;1.103;0.0601;0.624;39.74;2.17;-2.74;2.3;1.98;0.5071;0.2566;1.07;0.3546;0.2723;5347800.0;697848000.0;0.55;0.13390000000000002
NEOE3;32.89;7.94;1.1;0.758;0.0444;0.335;5.92;3.42;-0.73;7.59;6.01;0.2216;0.09609999999999999;1.32;0.1107;0.138;72176400.0;36451000000.0;1.58;0.0546
KROT4;5.12;7.94;0.83;1.515;0.0;0.444;5.45;4.68;-1.88;6.94;5.3;0.32380000000000003;0.207;1.81;0.1054;0.1043;0.0;12762500000.0;0.5;0.1257
LAVV3;17.5;7.97;2.22;1.893;0.1531;0.852;1.53;8.09;3.73;8.29;8.12;0.2339;0.2759;3.52;0.135;0.2783;12206000.0;1542630000.0;0.58;0.3261
SMTO3;18.45;7.98;0.84;0.886;0.024700000000000003;0.265;1.21;5.71;-0.76;13.26;4.18;0.1551;0.1109;2.87;0.056100000000000004;0.10529999999999999;54971600.0;7298620000.0;1.56;0.0748
EKTR4;39.73;8.04;3.77;0.772;0.1273;0.589;20.47;3.25;-1.02;6.57;5.52;0.2373;0.096;1.12;0.2003;0.4694;41125.3;2041000000.0;4.04;0.0435
CLSC4;146.23;8.04;1.43;0.484;0.0665;0.417;8.01;4.82;-0.97;8.34;6.31;0.1005;0.0602;1.23;0.09609999999999999;0.1775;522523.0;3951430000.0;1.15;0.008
WSON33;67.0;8.07;0.98;1.067;0.0;0.4;13.41;2.42;-0.89;5.08;5.08;0.4414;0.1358;1.26;0.18359999999999999;0.1217;0.0;2148530000.0;1.21;0.052300000000000006
BPAC5;11.04;8.08;1.84;0.0;0.0371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2279;137732.0;69969600000.0;0.0;0.1472
TRIS3;6.8;8.1;1.14;1.197;0.16;0.481;0.85;8.7;1.71;11.44;9.95;0.1375;0.15460000000000002;2.97;0.0667;0.1406;2656830.0;1449540000.0;0.73;0.1884
LEVE3;34.84;8.1;5.39;0.875;0.0781;1.199;7.86;5.38;-8.7;6.42;5.62;0.1624;0.1081;1.31;0.34850000000000003;0.6651;12203600.0;876909000.0;1.71;0.09910000000000001
CMET4;3.91;8.1;5.38;3.068;0.0;3.136;9.47;5.72;27.2;5.34;5.34;0.5363;0.4303;2.64;0.8140000000000001;0.664;0.0;2847970000.0;0.18;0.3018
RDTR3;6.3;8.11;1.37;0.0;0.0;1.32;0.0;-1919.75;0.0;-1897.05;-219.41;0.0;0.0;0.0;0.0;0.16949999999999998;0.0;497092000.0;0.0;0.0
ENGI11;53.59;8.18;1.46;0.756;0.0288;0.326;4.86;3.96;-0.67;8.6;6.6;0.1906;0.12;1.39;0.09699999999999999;0.17859999999999998;149010000.0;18484500000.0;2.22;0.0867
HBTS5;36.7;8.23;0.51;4.823;0.1607;0.203;-74.96;-4.36;-0.38;-7.63;-7.87;-1.1072;0.5861999999999999;0.96;-0.046900000000000004;0.0616;1511.13;661094000.0;0.4;-0.18420000000000003
CMIG4;11.68;8.32;1.16;0.788;0.07690000000000001;0.516;-20.42;5.09;-1.47;7.08;5.78;0.1548;0.09480000000000001;0.89;0.11109999999999999;0.1399;149183000.0;28728500000.0;0.54;0.0764
COCE3;38.0;8.32;0.6;0.358;0.0321;0.202;-1.31;2.23;-0.43;6.1;4.33;0.1602;0.043;0.55;0.1039;0.0721;866.69;5461400000.0;1.08;0.023399999999999997
CIEL3;5.83;8.39;1.43;2.607;0.0;0.13;1.38;34.01;11.79;36.84;17.44;0.0767;0.31079999999999997;1.11;0.0275;0.17;0.0;11107800000.0;0.91;0.0178
EPAR4;3.3;8.39;1.17;22.992;0.0;0.861;7.29;-9.6;-7.79;-8.93;-11.45;-2.3943;2.7393;4.12;-0.0955;0.1399;0.0;41775000.0;0.0;-0.7503
SBFG3;11.26;8.39;0.9;0.356;0.048600000000000004;0.289;2.07;4.82;-1.98;8.78;4.83;0.0738;0.0424;1.36;0.0768;0.1072;28090800.0;3059790000.0;0.96;0.10099999999999999
EVEN3;7.53;8.42;0.76;0.918;0.1016;0.301;0.52;7.21;1.79;8.64;8.47;0.1273;0.1188;5.14;0.0509;0.09029999999999999;5123690.0;1980740000.0;0.56;-0.036699999999999997
TAEE3;14.06;8.43;1.9;3.222;0.0766;0.666;10.7;6.31;-1.35;10.32;10.15;0.511;0.3821;1.67;0.1127;0.2254;1022590.0;7645340000.0;1.35;0.06269999999999999
BBDC4;19.55;8.44;1.2;0.0;0.0735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1425;814175000.0;172239000000.0;0.0;0.0034000000000000002
AGIN3;5.29;8.46;1.23;1.816;0.0;0.565;1.29;10.92;3.55;14.68;14.68;0.1663;0.2183;2.72;0.0559;0.1456;0.0;1028210000.0;0.55;0.44170000000000004
CSUD3;19.1;8.47;1.57;1.32;0.1459;1.07;17.45;6.62;410.89;6.19;4.08;0.19949999999999998;0.1558;1.24;0.2052;0.18489999999999998;1141120.0;509731000.0;0.1;0.0434
AELP3;1.93;8.49;-200.57;-0.062;0.0;5.216;0.0;-12.58;0.0;-11.94;-11.98;0.0049;-0.0073;0.0;0.0;-23.6383;0.0;-904000.0;0.0;0.0118
BRFS3;17.95;8.49;2.03;0.441;0.12279999999999999;0.445;3.6;4.05;-1.71;5.24;3.48;0.109;0.0552;1.33;0.20920000000000002;0.239;0.0;14084100000.0;1.58;0.0812
AESL4;10081.9;8.49;1.76;0.919;0.0;0.523;-48.76;4.21;-1.03;7.39;7.39;0.2181;0.1082;0.95;0.1334;0.2072;0.0;6447780000.0;1.38;0.07980000000000001
AESL3;10081.9;8.49;1.76;0.919;0.0;0.523;-48.76;4.21;-1.03;7.39;7.39;0.2181;0.1082;0.95;0.1334;0.2072;0.0;6447780000.0;1.38;0.07980000000000001
EQPA3;6.36;8.52;2.77;1.18;0.1036;0.634;4.61;5.0;-1.81;6.6;5.55;0.23600000000000002;0.13849999999999998;1.49;0.18420000000000003;0.3249;30771.4;5073530000.0;1.96;0.1226
TAEE11;42.81;8.56;1.93;3.27;0.0754;0.676;10.86;6.4;-1.37;10.42;10.24;0.511;0.3821;1.67;0.1127;0.2254;86417400.0;7645340000.0;1.35;0.06269999999999999
CPSL3;38.02;8.56;3.49;0.787;0.0;2.043;7.39;5.79;11.84;5.48;5.48;0.1359;0.092;1.89;0.5715;0.4082;0.0;1634730000.0;0.17;0.16210000000000002
ISAE3;32.0;8.61;1.0;2.24;0.0692;0.447;4.05;5.87;-1.13;9.72;9.63;0.38170000000000004;0.2668;3.76;0.0802;0.1157;141743.0;21151500000.0;0.76;0.1551
TAEE4;14.39;8.63;1.95;3.298;0.0748;0.682;10.96;6.45;-1.38;10.47;10.3;0.511;0.3821;1.67;0.1127;0.2254;2012740.0;7645340000.0;1.35;0.06269999999999999
MBRF3;17.66;8.7;2.04;0.153;0.0974;0.18;5.5;4.21;-0.35;12.23;5.37;0.0363;0.0218;1.09;0.064;0.23420000000000002;187324000.0;12149200000.0;5.73;0.17309999999999998
ALLL3;3.97;8.71;0.53;0.533;0.0;0.137;2.09;1.32;-0.25;4.2;3.01;0.40369999999999995;0.0625;1.57;0.1225;0.061200000000000004;0.0;13842600000.0;1.67;0.1724
TMGC12;550.0;8.71;1.12;0.8;0.0;0.77;4.66;12.27;8.22;10.94;10.94;0.0652;0.09179999999999999;1.69;0.0873;0.1283;0.0;1167010000.0;0.05;0.10490000000000001
ACES4;94.73;8.74;2.27;1.683;0.0;1.43;6.37;7.16;20.65;6.5;6.5;0.2352;0.19269999999999998;2.05;0.26899999999999996;0.2595;0.0;3105800000.0;0.09;0.1334
ROMI3;7.99;8.75;0.6;0.561;0.0901;0.27;0.76;9.81;3.63;17.0;8.84;0.0572;0.065;2.35;0.034300000000000004;0.0683;1990250.0;1246630000.0;0.82;-0.0344
EPAR3;3.44;8.75;1.22;23.967;0.25429999999999997;0.898;7.59;-10.01;-8.12;-9.34;-11.98;-2.3943;2.7393;4.12;-0.0955;0.1399;47179.4;41775000.0;0.0;-0.7503
ESTC11;23.5;8.78;0.68;0.392;0.0;0.221;5.85;2.49;-0.52;7.43;3.83;0.1572;0.0444;1.18;0.102;0.078;0.0;3134370000.0;1.69;0.0669
ACES3;95.27;8.79;2.28;1.693;0.0;1.438;6.4;7.2;20.77;6.54;6.54;0.2352;0.19269999999999998;2.05;0.26899999999999996;0.2595;0.0;3105800000.0;0.09;0.1334
EQPA6;6.59;8.83;2.87;1.223;0.1;0.657;4.77;5.18;-1.87;6.78;5.71;0.23600000000000002;0.13849999999999998;1.49;0.18420000000000003;0.3249;0.0;5073530000.0;1.96;0.1226
ALUP4;10.88;8.85;1.17;2.446;0.0392;0.335;2.92;3.78;-0.81;7.08;6.64;0.6470999999999999;0.39409999999999995;2.45;0.0992;0.1326;149220.0;9163890000.0;1.38;-0.0301
BGIP3;62.24;8.85;1.47;0.0;0.051100000000000007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1664;10925.7;910539000.0;0.0;0.08800000000000001
KROT11;40.0;8.86;0.92;1.691;0.0;0.495;6.08;5.22;-2.1;7.48;5.72;0.32380000000000003;0.207;1.81;0.1054;0.1043;0.0;12762500000.0;0.5;0.1257
CZRS4;2.49;8.89;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0334;0.0;1145670000.0;0.0;0.1444
AFLU5;5.03;8.93;2.14;2.911;0.0;1.875;9.63;8.32;11.92;7.38;7.05;0.34979999999999994;0.3259;3.27;0.3118;0.23929999999999998;0.0;44270000.0;0.0;0.0861
PFRM3;8.35;8.94;0.75;0.092;0.07719999999999999;0.183;1.15;2.93;-153.72;4.43;2.86;0.0313;0.010700000000000001;1.29;0.1105;0.08349999999999999;1886510.0;1385550000.0;0.57;0.1532
MRSA5B;39.98;8.94;1.55;1.864;0.0262;0.594;6.23;5.25;-1.61;7.13;4.98;0.355;0.20850000000000002;1.62;0.1452;0.1739;502.67;8691590000.0;1.08;0.1447
MRSA5B;39.98;8.94;1.55;1.864;0.0262;0.594;6.23;5.25;-1.61;7.13;4.98;0.355;0.20850000000000002;1.62;0.1452;0.1739;502.67;8691590000.0;1.08;0.1447
BMGB11;33.6;8.98;1.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1441;0.0;3892010000.0;0.0;0.033
VIVO3;65.79;8.99;2.69;1.366;0.0;1.175;-29.21;6.21;-4.74;6.65;6.65;0.22010000000000002;0.152;0.89;0.23920000000000002;0.2988;0.0;9816290000.0;0.35;0.1306
CNFB4;5.99;9.01;1.57;1.511;0.0;0.872;3.47;8.27;53.95;10.05;7.85;0.1827;0.1677;2.2;0.1201;0.1739;0.0;1552470000.0;0.47;-0.1061
PLPL3;14.14;9.12;2.91;1.001;0.0349;0.753;1.19;3.93;5.13;4.03;3.92;0.2548;0.1328;3.7;0.2926;0.3196;29863800.0;989580000.0;1.06;0.2595
AFLU3;5.15;9.15;2.19;2.981;0.0;1.919;9.86;8.52;12.21;7.57;7.24;0.34979999999999994;0.3259;3.27;0.3118;0.23929999999999998;0.0;44270000.0;0.0;0.0861
CSED3;6.35;9.17;1.4;0.842;0.0765;0.484;6.76;4.06;-1.16;4.81;3.29;0.2071;0.09179999999999999;1.44;0.1482;0.1525;3970820.0;1656110000.0;0.76;0.113
ALUP11;33.89;9.19;1.22;2.54;0.0378;0.348;3.03;3.93;-0.84;7.22;6.78;0.6470999999999999;0.39409999999999995;2.45;0.0992;0.1326;33531500.0;9163890000.0;1.38;-0.0301
VIVA3;29.0;9.24;2.33;2.382;0.046799999999999994;1.458;2.81;8.88;5.42;9.3;7.82;0.2681;0.25780000000000003;5.17;0.1813;0.2525;134225000.0;2935850000.0;0.19;0.2113
HBOR3;2.87;9.25;0.26;0.342;0.0812;0.058;0.31;2.4;-0.37;11.95;10.77;0.1425;0.1173;1.84;0.026000000000000002;0.028399999999999998;3406930.0;1461830000.0;1.27;0.0682
WHRL3;4.33;9.27;3.04;0.505;0.1605;0.649;-22.71;5.24;-5.9;5.12;4.28;0.0965;0.0546;0.96;0.3069;0.3274;23465.4;2143130000.0;0.94;0.0401
RANI3;9.79;9.32;1.55;1.338;0.061500000000000006;0.571;2.53;4.96;-2.05;7.31;5.04;0.2699;0.1435;2.77;0.15380000000000002;0.16670000000000001;7156680.0;1451930000.0;1.32;0.0062
BRAV3;19.52;9.33;0.73;0.823;0.0;0.215;2.58;3.29;-0.42;7.09;4.17;0.2498;0.08810000000000001;1.72;0.0779;0.0783;168618000.0;12403500000.0;1.28;1.0916
MDNE3;31.8;9.37;1.83;1.641;0.13720000000000002;0.604;1.86;8.36;-3.45;8.98;8.67;0.1963;0.17489999999999997;2.91;0.0851;0.1953;46957700.0;1811090000.0;0.45;0.3389
UNIP3;65.18;9.38;2.99;1.332;0.174;0.966;3.52;7.76;-3.53;9.45;7.04;0.1716;0.1412;3.18;0.17079999999999998;0.3182;678888.0;2470310000.0;1.34;-0.051399999999999994
ITSA3;13.41;9.45;1.63;18.303;0.0828;1.326;28.56;812.84;-21.94;836.11;107.27;0.0225;1.9475;2.18;0.0017000000000000001;0.1722;2389980.0;92412000000.0;0.1;0.0025
ITSA4;13.44;9.47;1.63;18.344;0.08259999999999999;1.329;28.62;814.66;-21.99;837.92;107.5;0.0225;1.9475;2.18;0.0017000000000000001;0.1722;469011000.0;92412000000.0;0.1;0.0025
MRSL4;3.05;9.48;0.91;0.816;0.0;0.609;2.19;15.08;5.8;16.51;8.83;0.0541;0.08689999999999999;2.78;0.0444;0.09630000000000001;0.0;375151000.0;0.16;0.071
ENGI3;12.5;9.54;1.7;0.881;0.024700000000000003;0.38;5.67;4.62;-0.78;9.26;7.11;0.1906;0.12;1.39;0.09699999999999999;0.17859999999999998;70032.7;18484500000.0;2.22;0.0867
PSSA3;49.96;9.55;2.05;0.79;0.0398;0.578;4.8;0.96;-4.84;0.59;0.58;0.8226;0.08380000000000001;1.25;0.7744;0.2148;106480000.0;15741200000.0;0.0;0.1678
INTB3;14.22;9.65;1.56;1.044;0.0793;0.875;2.05;9.68;3.0;9.28;7.47;0.1079;0.1085;2.42;0.1507;0.16140000000000002;27084300.0;2991500000.0;0.3;0.08900000000000001
KEPL3;8.4;9.66;1.95;1.013;0.09960000000000001;0.998;3.13;9.48;6.06;9.59;7.74;0.10679999999999999;0.10490000000000001;1.96;0.1429;0.2018;33812700.0;774231000.0;0.43;0.027200000000000002
MOTV3;15.71;9.68;2.01;1.683;0.030899999999999997;0.447;3.77;4.41;-1.03;8.49;7.0;0.3814;0.1859;1.54;0.11599999999999999;0.2077;188960000.0;15791300000.0;2.36;0.1041
TTEN3;15.89;9.73;1.69;0.483;0.0115;0.606;3.72;14.13;-29.35;17.52;14.45;0.0342;0.0492;1.36;0.0746;0.17370000000000002;25480200.0;4694620000.0;0.99;0.3323
BMIN4;20.99;9.74;0.71;0.0;0.0667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0731;21844.9;142210000.0;0.0;-0.1966
CTWR3;100.0;9.76;56.77;0.317;0.0;1.141;3.79;-10.64;-142.17;-8.91;-8.91;-0.0298;0.0325;1.45;-0.2186;5.8191;0.0;879000.0;5.52;0.049400000000000006
WHRL4;4.57;9.79;3.2;0.533;0.1629;0.685;-23.97;5.53;-6.23;5.41;4.53;0.0965;0.0546;0.96;0.3069;0.3274;39186.2;2143130000.0;0.94;0.0401
VIVO4;71.8;9.81;2.93;1.491;0.0;1.282;-31.87;6.78;-5.17;7.22;7.22;0.22010000000000002;0.152;0.89;0.23920000000000002;0.2988;0.0;9816290000.0;0.35;0.1306
CRFB3;8.48;9.84;0.83;0.15;0.0;0.186;5.86;3.78;-0.68;8.04;5.79;0.0395;0.0171;1.07;0.0632;0.0848;0.0;21435000000.0;1.18;0.1131
EKTR3;48.9;9.89;4.64;0.95;0.094;0.724;25.2;4.0;-1.26;7.32;6.15;0.2373;0.096;1.12;0.2003;0.4694;877.69;2041000000.0;4.04;0.0435
ITUB3;41.06;9.92;2.31;0.0;0.075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.233;50012000.0;195980000000.0;0.0;1.0066
MRSA6B;44.5;9.95;1.73;2.074;0.0235;0.661;6.93;5.84;-1.79;7.73;5.39;0.355;0.20850000000000002;1.62;0.1452;0.1739;114.1;8691590000.0;1.08;0.1447
